exchange,stock_symbol,date,dividends
NASDAQ,LLTC,2009-11-10,0.22
NASDAQ,LLTC,2009-08-12,0.22
NASDAQ,LLTC,2009-05-13,0.22
NASDAQ,LLTC,2009-02-11,0.22
NASDAQ,LLTC,2008-11-12,0.21
NASDAQ,LLTC,2008-08-13,0.21
NASDAQ,LLTC,2008-05-14,0.21
NASDAQ,LLTC,2008-02-13,0.21
NASDAQ,LLTC,2007-11-14,0.18
NASDAQ,LLTC,2007-08-08,0.18
NASDAQ,LLTC,2007-04-25,0.18
NASDAQ,LLTC,2007-01-24,0.18
NASDAQ,LLTC,2006-10-25,0.15
NASDAQ,LLTC,2006-08-02,0.15
NASDAQ,LLTC,2006-04-26,0.15
NASDAQ,LLTC,2006-01-25,0.15
NASDAQ,LLTC,2005-10-26,0.1
NASDAQ,LLTC,2005-08-03,0.1
NASDAQ,LLTC,2005-04-27,0.1
NASDAQ,LLTC,2005-01-26,0.1
NASDAQ,LLTC,2004-10-20,0.08
NASDAQ,LLTC,2004-07-28,0.08
NASDAQ,LLTC,2004-04-21,0.08
NASDAQ,LLTC,2004-01-21,0.08
NASDAQ,LLTC,2003-10-22,0.06
NASDAQ,LLTC,2003-07-30,0.06
NASDAQ,LLTC,2003-04-23,0.06
NASDAQ,LLTC,2003-01-22,0.05
NASDAQ,LLTC,2002-10-23,0.05
NASDAQ,LLTC,2002-07-31,0.05
NASDAQ,LLTC,2002-04-24,0.05
NASDAQ,LLTC,2002-01-23,0.04
NASDAQ,LLTC,2001-10-24,0.04
NASDAQ,LLTC,2001-08-01,0.04
NASDAQ,LLTC,2001-04-25,0.04
NASDAQ,LLTC,2001-01-24,0.03
NASDAQ,LLTC,2000-10-25,0.03
NASDAQ,LLTC,2000-08-02,0.03
NASDAQ,LLTC,2000-04-26,0.03
NASDAQ,LLTC,2000-01-26,0.02
NASDAQ,LLTC,1999-10-20,0.02
NASDAQ,LLTC,1999-07-28,0.02
NASDAQ,LLTC,1999-04-21,0.02
NASDAQ,LLTC,1999-01-20,0.0175
NASDAQ,LLTC,1998-10-21,0.0175
NASDAQ,LLTC,1998-07-29,0.0175
NASDAQ,LLTC,1998-04-22,0.015
NASDAQ,LLTC,1998-01-21,0.015
NASDAQ,LLTC,1997-10-22,0.015
NASDAQ,LLTC,1997-07-30,0.015
NASDAQ,LLTC,1997-04-23,0.0125
NASDAQ,LLTC,1997-01-22,0.0125
NASDAQ,LLTC,1996-10-23,0.0125
NASDAQ,LLTC,1996-07-31,0.0125
NASDAQ,LLTC,1996-04-24,0.01
NASDAQ,LLTC,1996-01-24,0.01
NASDAQ,LLTC,1995-10-25,0.01
NASDAQ,LLTC,1995-08-02,0.01
NASDAQ,LLTC,1995-04-24,0.00875
NASDAQ,LLTC,1995-01-23,0.00875
NASDAQ,LLTC,1994-10-24,0.00875
NASDAQ,LLTC,1994-08-01,0.0075
NASDAQ,LLTC,1994-04-25,0.0075
NASDAQ,LLTC,1994-01-24,0.0075
NASDAQ,LLTC,1993-10-18,0.0075
NASDAQ,LLTC,1993-08-06,0.00625
NASDAQ,LLTC,1993-04-19,0.00625
NASDAQ,LLTC,1993-01-25,0.00625
NASDAQ,LLTC,1992-11-19,0.00156
NASDAQ,LSTR,2010-02-03,0.045
NASDAQ,LSTR,2009-10-29,0.045
NASDAQ,LSTR,2009-08-06,0.045
NASDAQ,LSTR,2009-05-05,0.04
NASDAQ,LSTR,2009-02-04,0.04
NASDAQ,LSTR,2008-10-30,0.04
NASDAQ,LSTR,2008-08-07,0.04
NASDAQ,LSTR,2008-05-07,0.038
NASDAQ,LSTR,2008-02-06,0.038
NASDAQ,LSTR,2007-11-07,0.038
NASDAQ,LSTR,2007-08-08,0.038
NASDAQ,LSTR,2007-05-08,0.03
NASDAQ,LSTR,2007-02-09,0.03
NASDAQ,LSTR,2006-11-08,0.03
NASDAQ,LSTR,2006-08-08,0.03
NASDAQ,LSTR,2006-05-08,0.025
NASDAQ,LSTR,2006-02-10,0.025
NASDAQ,LSTR,2005-11-08,0.025
NASDAQ,LSTR,2005-08-15,0.025
NASDAQ,LAMR,2007-03-20,3.25
NASDAQ,LBTYB,2005-09-07,25.200001
NASDAQ,LBTYB,2004-07-26,2.63
NASDAQ,LCUT,2008-11-12,0.063
NASDAQ,LCUT,2008-07-30,0.063
NASDAQ,LCUT,2008-04-30,0.063
NASDAQ,LCUT,2008-02-06,0.063
NASDAQ,LCUT,2007-10-31,0.063
NASDAQ,LCUT,2007-08-01,0.063
NASDAQ,LCUT,2007-05-02,0.063
NASDAQ,LCUT,2007-02-12,0.063
NASDAQ,LCUT,2006-11-01,0.063
NASDAQ,LCUT,2006-08-02,0.063
NASDAQ,LCUT,2006-05-03,0.063
NASDAQ,LCUT,2006-02-17,0.063
NASDAQ,LCUT,2005-11-02,0.063
NASDAQ,LCUT,2005-08-03,0.063
NASDAQ,LCUT,2005-05-04,0.063
NASDAQ,LCUT,2005-02-02,0.063
NASDAQ,LCUT,2004-11-04,0.063
NASDAQ,LCUT,2004-08-11,0.063
NASDAQ,LCUT,2004-04-30,0.063
NASDAQ,LCUT,2004-02-04,0.063
NASDAQ,LCUT,2003-11-18,0.063
NASDAQ,LCUT,2003-08-04,0.063
NASDAQ,LCUT,2003-05-01,0.063
NASDAQ,LCUT,2003-02-04,0.063
NASDAQ,LCUT,2002-11-12,0.063
NASDAQ,LCUT,2002-08-01,0.063
NASDAQ,LCUT,2002-05-21,0.063
NASDAQ,LCUT,2002-02-04,0.063
NASDAQ,LCUT,2001-11-02,0.063
NASDAQ,LCUT,2001-08-01,0.063
NASDAQ,LCUT,2001-05-02,0.063
NASDAQ,LCUT,2001-02-02,0.063
NASDAQ,LCUT,2000-11-02,0.063
NASDAQ,LCUT,2000-08-21,0.063
NASDAQ,LCUT,2000-05-17,0.063
NASDAQ,LCUT,2000-02-02,0.063
NASDAQ,LCUT,1999-11-03,0.063
NASDAQ,LCUT,1999-08-06,0.063
NASDAQ,LCUT,1999-05-04,0.062
NASDAQ,LCUT,1999-02-03,0.062
NASDAQ,LCUT,1998-11-03,0.062
NASDAQ,LCUT,1998-08-07,0.062
NASDAQ,LCUT,1998-05-01,0.062
NASDAQ,LCUT,1993-01-25,1.06061
NASDAQ,LAWS,2009-12-31,0.06
NASDAQ,LAWS,2009-09-25,0.06
NASDAQ,LAWS,2009-07-06,0.03
NASDAQ,LAWS,2009-04-03,0.03
NASDAQ,LAWS,2009-01-02,0.2
NASDAQ,LAWS,2008-09-26,0.2
NASDAQ,LAWS,2008-06-27,0.2
NASDAQ,LAWS,2008-04-04,0.2
NASDAQ,LAWS,2008-01-04,0.2
NASDAQ,LAWS,2007-09-28,0.2
NASDAQ,LAWS,2007-06-29,0.2
NASDAQ,LAWS,2007-03-30,0.2
NASDAQ,LAWS,2007-01-03,0.2
NASDAQ,LAWS,2006-09-29,0.2
NASDAQ,LAWS,2006-06-29,0.2
NASDAQ,LAWS,2006-03-31,0.2
NASDAQ,LAWS,2005-12-29,0.2
NASDAQ,LAWS,2005-09-30,0.2
NASDAQ,LAWS,2005-06-30,0.2
NASDAQ,LAWS,2005-04-01,0.2
NASDAQ,LAWS,2004-12-31,0.18
NASDAQ,LAWS,2004-10-01,0.18
NASDAQ,LAWS,2004-07-01,0.18
NASDAQ,LAWS,2004-04-01,0.18
NASDAQ,LAWS,2003-12-31,0.18
NASDAQ,LAWS,2003-10-01,0.16
NASDAQ,LAWS,2003-07-01,0.16
NASDAQ,LAWS,2003-04-02,0.16
NASDAQ,LAWS,2002-12-31,0.16
NASDAQ,LAWS,2002-10-02,0.16
NASDAQ,LAWS,2002-07-01,0.16
NASDAQ,LAWS,2002-04-03,0.16
NASDAQ,LAWS,2001-12-31,0.16
NASDAQ,LAWS,2001-10-02,0.16
NASDAQ,LAWS,2001-06-29,0.16
NASDAQ,LAWS,2001-04-03,0.16
NASDAQ,LAWS,2001-01-03,0.15
NASDAQ,LAWS,2000-09-28,0.15
NASDAQ,LAWS,2000-06-29,0.15
NASDAQ,LAWS,2000-04-03,0.15
NASDAQ,LAWS,2000-01-03,0.15
NASDAQ,LAWS,1999-09-29,0.14
NASDAQ,LAWS,1999-06-30,0.14
NASDAQ,LAWS,1999-03-31,0.14
NASDAQ,LAWS,1998-12-31,0.14
NASDAQ,LAWS,1998-09-29,0.14
NASDAQ,LAWS,1998-06-30,0.14
NASDAQ,LAWS,1998-04-01,0.14
NASDAQ,LAWS,1997-12-30,0.14
NASDAQ,LAWS,1997-09-26,0.14
NASDAQ,LAWS,1997-07-01,0.13
NASDAQ,LAWS,1997-04-02,0.13
NASDAQ,LAWS,1996-12-31,0.13
NASDAQ,LAWS,1996-09-26,0.13
NASDAQ,LAWS,1996-07-02,0.13
NASDAQ,LAWS,1996-04-02,0.13
NASDAQ,LAWS,1995-12-29,0.13
NASDAQ,LAWS,1995-09-27,0.13
NASDAQ,LAWS,1995-09-18,0.13
NASDAQ,LAWS,1995-06-30,0.13
NASDAQ,LAWS,1995-03-30,0.12
NASDAQ,LAWS,1994-12-27,0.12
NASDAQ,LAWS,1994-09-26,0.12
NASDAQ,LAWS,1994-03-29,0.12
NASDAQ,LAWS,1993-12-29,0.12
NASDAQ,LAWS,1993-09-24,0.12
NASDAQ,LAWS,1993-06-28,0.1
NASDAQ,LAWS,1993-03-30,0.1
NASDAQ,LAWS,1992-12-28,0.1
NASDAQ,LAWS,1992-09-23,0.1
NASDAQ,LAWS,1992-06-26,0.1
NASDAQ,LAWS,1992-03-30,0.1
NASDAQ,LAWS,1991-12-27,0.1
NASDAQ,LAWS,1991-09-23,0.1
NASDAQ,LAWS,1991-06-28,0.1
NASDAQ,LAWS,1991-04-01,0.1
NASDAQ,LAWS,1990-12-28,0.1
NASDAQ,LAWS,1990-09-21,0.09
NASDAQ,LAWS,1990-06-28,0.09
NASDAQ,LAWS,1990-03-28,0.09
NASDAQ,LIMS,2009-04-03,0.33
NASDAQ,LIMS,2008-06-11,0.35
NASDAQ,LYTS,2010-01-29,0.05
NASDAQ,LYTS,2009-10-30,0.05
NASDAQ,LYTS,2009-08-28,0.05
NASDAQ,LYTS,2009-05-01,0.05
NASDAQ,LYTS,2009-01-30,0.05
NASDAQ,LYTS,2008-10-30,0.05
NASDAQ,LYTS,2008-08-28,0.15
NASDAQ,LYTS,2008-05-02,0.15
NASDAQ,LYTS,2008-02-01,0.15
NASDAQ,LYTS,2007-11-02,0.15
NASDAQ,LYTS,2007-08-30,0.18
NASDAQ,LYTS,2007-05-04,0.13
NASDAQ,LYTS,2007-02-02,0.13
NASDAQ,LYTS,2006-11-03,0.13
NASDAQ,LYTS,2006-08-31,0.12
NASDAQ,LYTS,2006-05-05,0.12
NASDAQ,LYTS,2006-02-03,0.12
NASDAQ,LYTS,2005-11-04,0.12
NASDAQ,LYTS,2005-09-01,0.2
NASDAQ,LYTS,2005-05-06,0.1
NASDAQ,LYTS,2005-02-04,0.1
NASDAQ,LYTS,2004-11-05,0.072
NASDAQ,LYTS,2004-09-02,0.072
NASDAQ,LYTS,2004-05-07,0.072
NASDAQ,LYTS,2004-01-30,0.072
NASDAQ,LYTS,2003-11-03,0.072
NASDAQ,LYTS,2003-08-28,0.048
NASDAQ,LYTS,2003-05-02,0.048
NASDAQ,LYTS,2003-02-07,0.048
NASDAQ,LYTS,2002-11-01,0.048
NASDAQ,LYTS,2002-08-29,0.048
NASDAQ,LYTS,2002-05-03,0.048
NASDAQ,LYTS,2002-02-01,0.048
NASDAQ,LYTS,2001-11-02,0.048
NASDAQ,LYTS,2001-08-30,0.04534
NASDAQ,LYTS,2001-05-04,0.04534
NASDAQ,LYTS,2001-02-02,0.04534
NASDAQ,LYTS,2000-11-03,0.04534
NASDAQ,LYTS,2000-08-31,0.06934
NASDAQ,LYTS,2000-05-05,0.04266
NASDAQ,LYTS,2000-02-04,0.04266
NASDAQ,LYTS,1999-11-05,0.04266
NASDAQ,LYTS,1999-09-02,0.03626
NASDAQ,LYTS,1999-05-07,0.03626
NASDAQ,LYTS,1999-02-05,0.03626
NASDAQ,LYTS,1998-11-06,0.03626
NASDAQ,LYTS,1998-09-03,0.03306
NASDAQ,LYTS,1998-05-08,0.03306
NASDAQ,LYTS,1998-02-06,0.03306
NASDAQ,LYTS,1997-11-06,0.03306
NASDAQ,LYTS,1997-09-05,0.02666
NASDAQ,LYTS,1997-05-09,0.02666
NASDAQ,LYTS,1997-02-07,0.02666
NASDAQ,LYTS,1996-11-07,0.02666
NASDAQ,LYTS,1996-09-06,0.02134
NASDAQ,LYTS,1996-05-08,0.02134
NASDAQ,LYTS,1996-01-31,0.02134
NASDAQ,LYTS,1995-11-02,0.02134
NASDAQ,LYTS,1995-05-09,0.01422
NASDAQ,LYTS,1995-01-31,0.01422
NASDAQ,LYTS,1994-11-01,0.01422
NASDAQ,LYTS,1994-09-06,0.00889
NASDAQ,LYTS,1993-08-31,0.00426
NASDAQ,LYTS,1992-08-27,0.00426
NASDAQ,LYTS,1991-08-26,0.00426
NASDAQ,LYTS,1990-08-27,0.00426
NASDAQ,LCAPA,2008-03-04,93.040001
NASDAQ,LARK,2009-11-06,0.18095
NASDAQ,LARK,2009-08-10,0.18095
NASDAQ,LARK,2009-05-21,0.18095
NASDAQ,LARK,2009-02-17,0.18095
NASDAQ,LARK,2008-11-07,0.17233
NASDAQ,LARK,2008-08-11,0.17233
NASDAQ,LARK,2008-05-13,0.17233
NASDAQ,LARK,2008-02-04,0.17233
NASDAQ,LARK,2007-11-05,0.16412
NASDAQ,LARK,2007-08-06,0.16412
NASDAQ,LARK,2007-05-07,0.16412
NASDAQ,LARK,2007-02-26,0.16412
NASDAQ,LARK,2006-11-06,0.1563
NASDAQ,LARK,2006-07-31,0.13986
NASDAQ,LARK,2006-05-08,0.13986
NASDAQ,LARK,2006-02-17,0.13986
NASDAQ,LARK,2005-11-14,0.1332
NASDAQ,LARK,2005-08-08,0.1332
NASDAQ,LARK,2005-05-09,0.1332
NASDAQ,LARK,2005-02-17,0.1332
NASDAQ,LARK,2004-11-08,0.12686
NASDAQ,LARK,2004-08-02,0.12686
NASDAQ,LARK,2004-05-03,0.12686
NASDAQ,LARK,2004-02-13,0.12686
NASDAQ,LARK,2003-11-03,0.12082
NASDAQ,LARK,2003-08-04,0.12082
NASDAQ,LARK,2003-05-05,0.1137
NASDAQ,LARK,2003-02-03,0.1137
NASDAQ,LARK,2002-10-28,0.10829
NASDAQ,LARK,2002-07-29,0.10152
NASDAQ,LARK,2002-05-06,0.10152
NASDAQ,LARK,2002-01-30,0.10152
NASDAQ,LARK,2001-11-19,0.09669
NASDAQ,LARK,2001-07-30,0.09669
NASDAQ,LARK,2001-04-27,0.09669
NASDAQ,LARK,2001-01-30,0.09669
NASDAQ,LARK,2000-10-30,0.09669
NASDAQ,LARK,2000-07-28,0.09669
NASDAQ,LARK,2000-05-10,0.09669
NASDAQ,LARK,2000-01-28,0.09669
NASDAQ,LARK,1999-11-08,0.09669
NASDAQ,LARK,1999-08-10,0.09669
NASDAQ,LARK,1999-05-12,0.09669
NASDAQ,LARK,1999-02-01,0.09669
NASDAQ,LARK,1998-10-29,0.09669
NASDAQ,LARK,1998-07-30,0.09669
NASDAQ,LARK,1998-04-29,0.09669
NASDAQ,LARK,1998-01-29,0.06447
NASDAQ,LARK,1997-10-30,0.06447
NASDAQ,LARK,1997-07-30,0.06447
NASDAQ,LARK,1997-05-01,0.06447
NASDAQ,LARK,1997-01-30,0.06447
NASDAQ,LARK,1996-10-30,0.06447
NASDAQ,LARK,1996-08-07,0.06447
NASDAQ,LARK,1996-04-29,0.06447
NASDAQ,LARK,1996-01-30,0.06447
NASDAQ,LARK,1995-10-30,0.06447
NASDAQ,LARK,1995-08-02,0.06447
NASDAQ,LARK,1995-05-01,0.03222
NASDAQ,LARK,1995-02-09,0.03222
NASDAQ,LARK,1994-11-04,0.03222
NASDAQ,LINE,2010-02-03,0.63
NASDAQ,LINE,2009-11-04,0.63
NASDAQ,LINE,2009-08-05,0.63
NASDAQ,LINE,2009-05-04,0.63
NASDAQ,LINE,2009-02-04,0.63
NASDAQ,LINE,2008-11-05,0.63
NASDAQ,LINE,2008-08-05,0.63
NASDAQ,LINE,2008-05-02,0.63
NASDAQ,LINE,2008-02-06,0.63
NASDAQ,LINE,2007-10-31,0.57
NASDAQ,LINE,2007-07-31,0.57
NASDAQ,LINE,2007-05-01,0.52
NASDAQ,LINE,2007-01-25,0.52
NASDAQ,LINE,2006-10-18,0.43
NASDAQ,LINE,2006-08-02,0.4
NASDAQ,LINE,2006-05-03,0.32
NASDAQ,LEGC,2009-12-16,0.05
NASDAQ,LEGC,2009-09-16,0.05
NASDAQ,LEGC,2009-06-17,0.05
NASDAQ,LEGC,2009-03-18,0.05
NASDAQ,LEGC,2008-12-17,0.05
NASDAQ,LEGC,2008-09-17,0.05
NASDAQ,LEGC,2008-06-18,0.05
NASDAQ,LEGC,2008-03-18,0.05
NASDAQ,LEGC,2007-12-18,0.04
NASDAQ,LEGC,2007-09-18,0.04
NASDAQ,LEGC,2007-06-18,0.04
NASDAQ,LEGC,2007-03-16,0.04
NASDAQ,LEGC,2006-12-18,0.03
NASDAQ,LEGC,2006-09-18,0.03
NASDAQ,LEGC,2006-06-16,0.03
NASDAQ,LEGC,2006-03-13,0.03
NASDAQ,LDIS,2009-12-15,0.95
NASDAQ,LECO,2009-12-29,0.28
NASDAQ,LECO,2009-09-28,0.27
NASDAQ,LECO,2009-06-26,0.27
NASDAQ,LECO,2009-03-27,0.27
NASDAQ,LECO,2008-12-29,0.27
NASDAQ,LECO,2008-09-26,0.25
NASDAQ,LECO,2008-06-26,0.25
NASDAQ,LECO,2008-03-27,0.25
NASDAQ,LECO,2007-12-27,0.25
NASDAQ,LECO,2007-09-26,0.22
NASDAQ,LECO,2007-06-27,0.22
NASDAQ,LECO,2007-03-28,0.22
NASDAQ,LECO,2006-12-27,0.22
NASDAQ,LECO,2006-09-27,0.19
NASDAQ,LECO,2006-06-28,0.19
NASDAQ,LECO,2006-03-29,0.19
NASDAQ,LECO,2005-12-28,0.19
NASDAQ,LECO,2005-09-28,0.18
NASDAQ,LECO,2005-06-28,0.18
NASDAQ,LECO,2005-03-29,0.18
NASDAQ,LECO,2004-12-29,0.18
NASDAQ,LECO,2004-09-28,0.17
NASDAQ,LECO,2004-06-28,0.17
NASDAQ,LECO,2004-03-29,0.17
NASDAQ,LECO,2003-12-29,0.16
NASDAQ,LECO,2003-09-26,0.16
NASDAQ,LECO,2003-06-26,0.16
NASDAQ,LECO,2003-03-27,0.16
NASDAQ,LECO,2002-12-27,0.16
NASDAQ,LECO,2002-09-26,0.15
NASDAQ,LECO,2002-06-26,0.15
NASDAQ,LECO,2002-03-26,0.15
NASDAQ,LECO,2001-12-27,0.15
NASDAQ,LECO,2001-09-26,0.15
NASDAQ,LECO,2001-06-27,0.15
NASDAQ,LECO,2001-03-28,0.15
NASDAQ,LECO,2000-12-27,0.15
NASDAQ,LECO,2000-12-13,0.14
NASDAQ,LECO,2000-06-28,0.14
NASDAQ,LECO,2000-03-29,0.14
NASDAQ,LECO,1999-12-29,0.14
NASDAQ,LECO,1999-09-28,0.12
NASDAQ,LECO,1999-06-28,0.12
NASDAQ,LECO,1998-03-27,0.1
NASDAQ,LECO,1997-12-29,0.1
NASDAQ,LECO,1997-09-26,0.075
NASDAQ,LECO,1997-06-26,0.075
NASDAQ,LECO,1997-03-26,0.075
NASDAQ,LECO,1996-12-27,0.06
NASDAQ,LECO,1996-09-26,0.06
NASDAQ,LECO,1996-06-26,0.06
NASDAQ,LECO,1996-03-27,0.06
NASDAQ,LECO,1995-12-27,0.06
NASDAQ,LECO,1995-09-27,0.05
NASDAQ,LGCY,2010-01-28,0.52
NASDAQ,LGCY,2009-10-29,0.52
NASDAQ,LGCY,2009-07-30,0.52
NASDAQ,LGCY,2009-04-29,0.52
NASDAQ,LGCY,2009-01-29,0.52
NASDAQ,LGCY,2008-10-30,0.52
NASDAQ,LGCY,2008-07-30,0.52
NASDAQ,LGCY,2008-05-01,0.49
NASDAQ,LGCY,2008-01-31,0.45
NASDAQ,LGCY,2007-10-29,0.43
NASDAQ,LGCY,2007-07-27,0.42
NASDAQ,LGCY,2007-04-26,0.41
NASDAQ,LSBK,2010-02-04,0.06
NASDAQ,LSBK,2009-10-28,0.05
NASDAQ,LSBK,2009-07-29,0.05
NASDAQ,LSBK,2009-04-29,0.05
NASDAQ,LSBK,2009-01-28,0.05
NASDAQ,LSBK,2008-10-28,0.05
NASDAQ,LSBK,2008-07-31,0.05
NASDAQ,LSBK,2008-04-30,0.05
NASDAQ,LSBK,2008-01-31,0.04
NASDAQ,LSBK,2007-10-31,0.04
NASDAQ,LSBK,2007-08-01,0.03
NASDAQ,LSBK,2007-05-02,0.03
NASDAQ,LSBK,2007-01-31,0.03
NASDAQ,LSBK,2006-11-10,0.03
NASDAQ,LSBX,2010-02-02,0.07
NASDAQ,LSBX,2009-11-03,0.05
NASDAQ,LSBX,2009-08-04,0.05
NASDAQ,LSBX,2009-05-05,0.05
NASDAQ,LSBX,2009-02-03,0.15
NASDAQ,LSBX,2008-11-04,0.15
NASDAQ,LSBX,2008-08-05,0.15
NASDAQ,LSBX,2008-05-06,0.14
NASDAQ,LSBX,2008-02-05,0.14
NASDAQ,LSBX,2007-11-06,0.14
NASDAQ,LSBX,2007-08-07,0.14
NASDAQ,LSBX,2007-05-08,0.14
NASDAQ,LSBX,2007-02-06,0.14
NASDAQ,LSBX,2006-11-07,0.14
NASDAQ,LSBX,2006-08-08,0.14
NASDAQ,LSBX,2006-05-09,0.14
NASDAQ,LSBX,2006-02-07,0.14
NASDAQ,LSBX,2005-11-08,0.14
NASDAQ,LSBX,2005-08-09,0.14
NASDAQ,LSBX,2005-05-10,0.14
NASDAQ,LSBX,2005-02-08,0.14
NASDAQ,LSBX,2004-11-08,0.13
NASDAQ,LSBX,2004-08-03,0.13
NASDAQ,LSBX,2004-05-04,0.13
NASDAQ,LSBX,2004-02-03,0.13
NASDAQ,LSBX,2003-11-04,0.12
NASDAQ,LSBX,2003-08-05,0.12
NASDAQ,LSBX,2003-05-06,0.12
NASDAQ,LSBX,2003-02-04,0.12
NASDAQ,LSBX,2002-11-05,0.11
NASDAQ,LSBX,2002-08-06,0.11
NASDAQ,LSBX,2002-05-07,0.11
NASDAQ,LSBX,2002-02-05,0.11
NASDAQ,LSBX,2001-11-07,0.1
NASDAQ,LSBX,2001-11-06,0.1
NASDAQ,LSBX,2001-08-07,0.1
NASDAQ,LSBX,2001-05-08,0.1
NASDAQ,LSBX,2001-02-07,0.1
NASDAQ,LSBX,2000-07-31,0.07
NASDAQ,LSBX,2000-05-01,0.07
NASDAQ,LSBX,2000-01-31,0.05
NASDAQ,LSBX,1999-11-01,0.05
NASDAQ,LCAV,2008-05-21,0.06
NASDAQ,LCAV,2008-03-13,0.18
NASDAQ,LCAV,2007-12-03,0.18
NASDAQ,LCAV,2007-08-30,0.18
NASDAQ,LCAV,2007-05-23,0.18
NASDAQ,LCAV,2007-03-19,0.18
NASDAQ,LCAV,2006-12-01,0.18
NASDAQ,LCAV,2006-08-31,0.12
NASDAQ,LCAV,2006-05-24,0.12
NASDAQ,LCAV,2006-03-03,0.12
NASDAQ,LCAV,2005-12-01,0.12
NASDAQ,LCAV,2005-08-24,0.08
NASDAQ,LCAV,2005-05-24,0.08
NASDAQ,LCAV,2005-03-04,0.0
NASDAQ,LCAV,2005-03-03,0.08
NASDAQ,LCAV,2004-12-14,0.05333
NASDAQ,LCAV,2004-08-31,0.05333
NASDAQ,LNCE,2009-11-06,0.16
NASDAQ,LNCE,2009-08-06,0.16
NASDAQ,LNCE,2009-05-07,0.16
NASDAQ,LNCE,2009-02-18,0.16
NASDAQ,LNCE,2008-11-06,0.16
NASDAQ,LNCE,2008-08-07,0.16
NASDAQ,LNCE,2008-05-08,0.16
NASDAQ,LNCE,2008-02-20,0.16
NASDAQ,LNCE,2007-11-07,0.16
NASDAQ,LNCE,2007-08-08,0.16
NASDAQ,LNCE,2007-05-08,0.16
NASDAQ,LNCE,2007-02-15,0.16
NASDAQ,LNCE,2006-11-08,0.16
